httpRequest.latency,httpRequest.protocol,httpRequest.referer,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.instanceId,logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,textPayload,timestamp,trace,traceSampled
0.315283953s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1719,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/permission-list,2931,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1cc100090d6eaedcfa9a,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:05:05.703700121Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,1352589229527980936,,2024-04-25T09:05:05.275996Z,projects/accesa-playground/traces/b2aa1caa7ae6691160f59000690afd33,
0.905352342s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1709,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,98003,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1cc200025706debcf1d4,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:05:06.370208958Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,7135919522716850077,,2024-04-25T09:05:05.246419Z,projects/accesa-playground/traces/1d2e08478b6a8da05afc4dc021084b89,
0.287611906s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1722,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/subscriptions,1411,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1cc0000f020a53d51e50,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:05:05.037442175Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,11087768841534544297,,2024-04-25T09:05:04.694330Z,projects/accesa-playground/traces/d0a700137594ce84eb156b48fc710282,
0.315085273s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1723,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1cc1000001b32cdd69fd,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:05:05.037442175Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,579221004114348324,,2024-04-25T09:05:04.683391Z,projects/accesa-playground/traces/301b2a078f6b794a05d976f8ca039c8e,
0.326121424s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1762,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/d3583f32-3cc3-4bcb-b0e7-bdf869a2040a/subscriptions,1038,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1cc0000819a2e22e034b,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:05:04.704354338Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,8679836014723521519,,2024-04-25T09:05:04.202958Z,projects/accesa-playground/traces/2ee33759b3d78e259044c40ed9d4530f,
1.001592625s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1710,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,98003,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1cc10002d28360765318,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:05:05.370199972Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,415115441294911474,,2024-04-25T09:05:04.181763Z,projects/accesa-playground/traces/002cb6a07740324949c322cbe1c24741,
0.292118389s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1722,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1cbf0009b454ed7c2b87,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:05:03.699466115Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,8139278415427848120,,2024-04-25T09:05:03.342464Z,projects/accesa-playground/traces/61dae0d4cd0789be86ab7c70d71d64ab,
0.800435448s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1711,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,98003,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1cc00001b1005c220aff,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:05:04.365649608Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,2529849531795873509,,2024-04-25T09:05:03.309060Z,projects/accesa-playground/traces/eb0a7d5e20c0c180000599dc09a4385d,
0.889258001s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1710,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile,98003,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1cbf0003c56ba13999c0,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:05:03.366868089Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,3867690112633564045,,2024-04-25T09:05:02.356456Z,projects/accesa-playground/traces/3f8f1059d0f4bde342a96775db58de10,
0.341860760s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1722,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1cbe000aa7048b76cf3f,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:05:02.699917500Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,6571307174508181947,,2024-04-25T09:05:02.354652Z,projects/accesa-playground/traces/b83b5fc9ca88bc2cb6d0a8cccb2e0fca,true
0.215750301s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1722,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca9000bb25040402f5a,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:41.913868411Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,7953242417372230456,,2024-04-25T09:04:41.549407Z,projects/accesa-playground/traces/a2868050029906502d3edfa37b8c2d68,
0.204568270s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1723,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca8000aba8255928b4e,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:40.915102409Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,7458466091939017469,,2024-04-25T09:04:40.497263Z,projects/accesa-playground/traces/12558ab5ef04e438757ba7b4ba2a0acc,
1.220479049s,HTTP/1.1,http://localhost:4200/,91.240.5.97,PATCH,2039,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/group-permissions/22667a5b-1337-484d-b2a5-0523584801fd,1391,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca90003fa16bf482b5e,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:41.580853660Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,5773794685890859316,,2024-04-25T09:04:40.038278Z,projects/accesa-playground/traces/69f20a0f9bd2c247750e581afa4b61dc,
0.296448430s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1722,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca80004601bdc01bc41,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:40.581002910Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,9292112330018229919,,2024-04-25T09:04:39.988877Z,projects/accesa-playground/traces/2de13f2e21a813ce98b803fce857433a,
0.211083049s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1723,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca700099b048c6e02ba,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:39.915264011Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,18174112294411685211,,2024-04-25T09:04:39.417186Z,projects/accesa-playground/traces/42ae06fd0f953ae37b81eaad97533a84,
0.923991861s,HTTP/1.1,http://localhost:4200/,91.240.5.97,PATCH,1962,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/group-permissions/22667a5b-1337-484d-b2a5-0523584801fd,1264,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca7000dbafe96031f6c,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:39.915264011Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,7657791437648137293,,2024-04-25T09:04:38.974377Z,projects/accesa-playground/traces/ab348697fd75685afb47700eaf5c7eed,
0.923551974s,HTTP/1.1,http://localhost:4200/,91.240.5.97,PATCH,1923,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/group-permissions/22667a5b-1337-484d-b2a5-0523584801fd,1203,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca700061bd28c8c4299,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:39.584551626Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,4200174908788060497,,2024-04-25T09:04:38.475507Z,projects/accesa-playground/traces/fbd852f8b16b362c4d390e198b5ae3e4,
0.975364157s,HTTP/1.1,http://localhost:4200/,91.240.5.97,PATCH,1883,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/group-permissions/22667a5b-1337-484d-b2a5-0523584801fd,1141,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca6000d69ca49347a6d,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:38.916736852Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,13251659293799194859,,2024-04-25T09:04:37.901938Z,projects/accesa-playground/traces/0962491313dea9f981c12a90fe2b9c5c,
0.209888686s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1722,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca50008899e2a04d073,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:37.585566788Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,4053398944547055625,,2024-04-25T09:04:37.347756Z,projects/accesa-playground/traces/b71994a4240e84335bc4a3aeb2ee89a2,
0.936216761s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1722,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca500043db1209820e7,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:37.585566788Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,5792014349235989992,,2024-04-25T09:04:36.340391Z,projects/accesa-playground/traces/ee9ba143e1e8fde5cf80cd7193da167d,
1.141788313s,HTTP/1.1,http://localhost:4200/,91.240.5.97,PATCH,1922,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/group-permissions/22667a5b-1337-484d-b2a5-0523584801fd,1202,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca4000e6cfe8f4968ea,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:37.249789518Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,9616290774551023564,,2024-04-25T09:04:35.802335Z,projects/accesa-playground/traces/f46171c13a02d8462d418330de69b112,
0.310300768s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1723,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca4000145551627f48a,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:36.253536743Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,13947374293010829742,,2024-04-25T09:04:35.771760Z,projects/accesa-playground/traces/8cd8436cdf6dd7c8b96513b723fe735a,
0.975189644s,HTTP/1.1,http://localhost:4200/,91.240.5.97,PATCH,2040,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/group-permissions/22667a5b-1337-484d-b2a5-0523584801fd,1397,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca3000c52a5503d54bb,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:35.917806502Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,10097680699588244602,,2024-04-25T09:04:34.831073Z,projects/accesa-playground/traces/dc647cc489fc348779a24ebbf3afc1ef,
1.078458058s,HTTP/1.1,http://localhost:4200/,91.240.5.97,PATCH,2001,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/group-permissions/22667a5b-1337-484d-b2a5-0523584801fd,1327,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1ca30005457d749d5251,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:35.584783074Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,8483566381588031954,,2024-04-25T09:04:34.265481Z,projects/accesa-playground/traces/c56c71245c2577bbe48ec355c7547904,true
0.251510250s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1723,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1c9a00077871074511a8,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:26.592924996Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,16254384469451625100,,2024-04-25T09:04:26.236426Z,projects/accesa-playground/traces/7596d1de7d8f0c16679ad0b929d13cca,
0.208448634s,HTTP/1.1,http://localhost:4200/,91.240.5.97,GET,1723,https://interview-feedback-api-gl2nzwfaqq-ey.a.run.app/profile/permissions,5367,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",662a1c99000b24a8070dc306,00f46b92857871ebd722f1630057e4b4c1a726aab13d12533db231e254bc78def271412b25dea2f34847821713b016bd03f69378b89c9dfd94787c6d9d42bd,projects/accesa-playground/logs/run.googleapis.com%2Frequests,,2024-04-25T09:04:25.927514298Z,interview-feedback-api,europe-west3,accesa-playground,interview-feedback-api-00283-r6w,interview-feedback-api,cloud_run_revision,INFO,156964056742557930,,2024-04-25T09:04:25.520542Z,projects/accesa-playground/traces/84c04b366b5772dbf4b2dedbe1d54bb5,
